Angeleger Strom I,Gemessende Spannung U [mV],spezifischer Wiederstand rho,Gemessende Temperatur [degC],Messdaten
1.0,0.342782,0.0093,196.5,False
1.0,0.340541,0.0093,196.4,False
1.0,0.338275,0.0092,196.3,False
1.0,0.334682,0.0091,196.2,False
1.0,0.336832,0.0092,196.2,False
1.0,0.340071,0.0092,196.0,False
1.0,0.341125,0.0093,196.0,False
1.0,0.340603,0.0093,195.9,False
1.0,0.341212,0.0093,195.8,False
1.0,0.338534,0.0092,195.8,False
1.0,0.338963,0.0092,195.6,False
1.0,0.337755,0.0092,195.6,False
1.0,0.335987,0.0091,195.5,False
1.0,0.337534,0.0092,195.4,False
1.0,0.337035,0.0092,195.3,True
1.0,0.337224,0.0092,195.2,True
1.0,0.333276,0.0091,195.1,True
1.0,0.335616,0.0091,195.0,True
1.0,0.33776,0.0092,195.0,True
1.0,0.335498,0.0091,194.9,True
1.0,0.335257,0.0091,194.8,True
1.0,0.338283,0.0092,194.7,True
1.0,0.337081,0.0092,194.6,True
1.0,0.33713,0.0092,194.5,True
1.0,0.33639,0.0091,194.5,True
1.0,0.337373,0.0092,194.4,True
1.0,0.337112,0.0092,194.3,True
1.0,0.337167,0.0092,194.2,True
1.0,0.339735,0.0092,194.1,True
1.0,0.341503,0.0093,194.1,True
1.0,0.339582,0.0092,194.0,True
1.0,0.336578,0.0092,193.9,True
1.0,0.33827,0.0092,193.8,True
1.0,0.336492,0.0091,193.8,True
1.0,0.337082,0.0092,193.7,True
1.0,0.337958,0.0092,193.6,True
1.0,0.33983,0.0092,193.6,True
1.0,0.337314,0.0092,193.5,True
1.0,0.337449,0.0092,193.5,True
1.0,0.334246,0.0091,193.4,True
1.0,0.33498,0.0091,193.3,True
1.0,0.334463,0.0091,193.3,True
1.0,0.333176,0.0091,193.2,True
1.0,0.332267,0.009,193.2,True
0.8,0.286591,0.0097,193.2,True
0.8,0.285046,0.0097,193.1,True
0.8,0.288238,0.0098,193.1,True
0.8,0.289744,0.0098,193.0,True
0.8,0.288905,0.0098,193.0,True
0.8,0.291567,0.0099,193.0,True
0.8,0.292046,0.0099,193.0,True
0.8,0.293747,0.01,192.9,True
0.8,0.293747,0.01,192.9,True
0.8,0.29308,0.01,192.9,True
0.8,0.295307,0.01,192.9,True
0.8,0.294744,0.01,192.9,True
0.8,0.299178,0.0102,192.9,True
0.8,0.303493,0.0103,192.9,True
0.8,0.305295,0.0104,193.0,True
0.8,0.304573,0.0104,193.0,True
0.8,0.304637,0.0104,193.0,True
0.8,0.305496,0.0104,193.0,True
0.8,0.305148,0.0104,193.1,True
0.8,0.30469,0.0104,193.2,True
0.8,0.302953,0.0103,193.2,True
0.8,0.29565,0.01,193.3,True
0.8,0.294756,0.01,193.4,True
0.8,0.295763,0.0101,193.4,True
0.8,0.29408,0.01,193.5,True
0.8,0.295072,0.01,193.6,True
0.8,0.295747,0.0101,193.7,True
0.8,0.296756,0.0101,193.8,True
0.8,0.296933,0.0101,193.8,True
0.8,0.298061,0.0101,193.9,True
0.6,0.250555,0.0114,194.0,True
0.6,0.251808,0.0114,194.1,True
0.6,0.253594,0.0115,194.2,True
0.6,0.252811,0.0115,194.3,True
0.6,0.252912,0.0115,194.4,True
0.6,0.248562,0.0113,194.5,True
0.6,0.248553,0.0113,194.6,True
0.6,0.249185,0.0113,194.8,True
0.6,0.251236,0.0114,194.8,True
0.6,0.257086,0.0117,195.0,True
0.6,0.262663,0.0119,195.1,True
0.6,0.265252,0.012,195.3,True
0.6,0.264739,0.012,195.4,True
0.6,0.261991,0.0119,195.5,True
0.6,0.259817,0.0118,195.6,True
0.6,0.258703,0.0117,195.7,True
0.6,0.25875,0.0117,195.8,True
0.6,0.259525,0.0118,195.9,True
0.6,0.263134,0.0119,196.0,True
0.6,0.266143,0.0121,196.1,True
0.6,0.265757,0.012,196.2,True
0.6,0.259977,0.0118,196.3,True
0.6,0.256151,0.0116,196.4,True
0.6,0.259918,0.0118,196.5,True
0.6,0.258249,0.0117,196.6,True
0.6,0.254937,0.0116,196.7,True
0.6,0.264748,0.012,196.7,True
0.6,0.275059,0.0125,196.8,True
0.6,0.275976,0.0125,196.9,True
0.6,0.273732,0.0124,196.9,True
