Angeleger Strom I,Gemessende Spannung U [mV],spezifischer Wiederstand rho,Gemessende Temperatur [degC],Messdaten
1.0,0.489933,0.0133,235.9,False
1.0,0.487422,0.0133,235.8,False
1.0,0.49021,0.0133,235.8,False
1.0,0.490538,0.0133,235.7,False
1.0,0.492258,0.0134,235.6,False
1.0,0.493379,0.0134,235.6,False
1.0,0.496071,0.0135,235.5,False
1.0,0.494486,0.0134,235.4,False
1.0,0.491632,0.0134,235.3,False
1.0,0.491825,0.0134,235.3,False
1.0,0.4885,0.0133,235.2,False
1.0,0.482576,0.0131,235.2,False
1.0,0.481409,0.0131,235.1,False
1.0,0.481132,0.0131,235.0,False
1.0,0.480086,0.0131,235.0,True
1.0,0.481514,0.0131,235.0,True
1.0,0.48299,0.0131,234.9,True
1.0,0.480884,0.0131,234.9,True
1.0,0.476049,0.0129,234.8,True
1.0,0.471121,0.0128,234.8,True
1.0,0.473443,0.0129,234.8,True
1.0,0.481234,0.0131,234.7,True
1.0,0.480484,0.0131,234.7,True
1.0,0.48848,0.0133,234.7,True
1.0,0.482261,0.0131,234.7,True
1.0,0.478915,0.013,234.7,True
1.0,0.481475,0.0131,234.5,True
1.0,0.488094,0.0133,234.5,True
1.0,0.48327,0.0131,234.5,True
1.0,0.481466,0.0131,234.5,True
1.0,0.481753,0.0131,234.5,True
1.0,0.484234,0.0132,234.6,True
1.0,0.485076,0.0132,234.6,True
1.0,0.487569,0.0133,234.6,True
1.0,0.487348,0.0133,234.6,True
1.0,0.48638,0.0132,234.7,True
1.0,0.483615,0.0132,234.7,True
1.0,0.48403,0.0132,234.7,True
1.0,0.483806,0.0132,234.8,True
1.0,0.482907,0.0131,234.9,True
1.0,0.470892,0.0128,234.9,True
1.0,0.459916,0.0125,235.0,True
1.0,0.455533,0.0124,235.0,True
1.0,0.452392,0.0123,235.2,True
0.8,0.376408,0.0128,235.2,True
0.8,0.369503,0.0126,235.3,True
0.8,0.367754,0.0125,235.4,True
0.8,0.369012,0.0125,235.4,True
0.8,0.377974,0.0128,235.5,True
0.8,0.379408,0.0129,235.6,True
0.8,0.377864,0.0128,235.7,True
0.8,0.374883,0.0127,235.8,True
0.8,0.371696,0.0126,235.9,True
0.8,0.374291,0.0127,236.0,True
0.8,0.374642,0.0127,236.1,True
0.8,0.378761,0.0129,236.3,True
0.8,0.377932,0.0128,236.3,True
0.8,0.373152,0.0127,236.5,True
0.8,0.375023,0.0127,236.5,True
0.8,0.367423,0.0125,236.7,True
0.8,0.369293,0.0126,236.7,True
0.8,0.370357,0.0126,236.9,True
0.8,0.376664,0.0128,237.0,True
0.8,0.375502,0.0128,237.1,True
0.8,0.375366,0.0128,237.2,True
0.8,0.377155,0.0128,237.3,True
0.8,0.382303,0.013,237.4,True
0.8,0.395234,0.0134,237.5,True
0.8,0.401377,0.0136,237.6,True
0.8,0.400588,0.0136,237.7,True
0.8,0.401093,0.0136,237.8,True
0.8,0.40229,0.0137,237.9,True
0.8,0.38598,0.0131,238.0,True
0.8,0.38408,0.0131,238.1,True
0.6,0.323804,0.0147,238.1,True
0.6,0.326396,0.0148,238.2,True
0.6,0.325862,0.0148,238.3,True
0.6,0.32913,0.0149,238.4,True
0.6,0.328836,0.0149,238.4,True
0.6,0.331572,0.015,238.5,True
0.6,0.330026,0.015,238.6,True
0.6,0.330531,0.015,238.7,True
0.6,0.333443,0.0151,238.7,True
0.6,0.334762,0.0152,238.8,True
0.6,0.318737,0.0144,238.8,True
0.6,0.316816,0.0144,238.9,True
0.6,0.319957,0.0145,238.9,True
0.6,0.321961,0.0146,239.0,True
0.6,0.321891,0.0146,239.0,True
0.6,0.326943,0.0148,239.0,True
0.6,0.327817,0.0149,239.0,True
0.6,0.327066,0.0148,239.0,True
0.6,0.324561,0.0147,239.1,True
0.6,0.325324,0.0147,239.1,True
0.6,0.322966,0.0146,239.1,True
0.6,0.341079,0.0155,239.1,True
0.6,0.348824,0.0158,239.1,True
0.6,0.302575,0.0137,239.1,True
0.6,0.312358,0.0142,239.1,True
0.6,0.306811,0.0139,239.1,True
0.6,0.307312,0.0139,239.1,True
0.6,0.303204,0.0137,239.1,True
0.6,0.299634,0.0136,239.1,True
0.6,0.29374,0.0133,239.1,True
