Angeleger Strom I,Gemessende Spannung U [mV],spezifischer Wiederstand rho,Gemessende Temperatur [degC],Messdaten
1.0,0.318416,0.0087,150.6,False
1.0,0.32173,0.0087,150.6,False
1.0,0.322305,0.0088,150.5,False
1.0,0.324449,0.0088,150.4,False
1.0,0.323444,0.0088,150.3,False
1.0,0.32021,0.0087,150.3,False
1.0,0.316658,0.0086,150.2,False
1.0,0.315706,0.0086,150.1,False
1.0,0.315278,0.0086,150.0,False
1.0,0.313037,0.0085,150.0,False
1.0,0.313174,0.0085,149.9,False
1.0,0.313442,0.0085,149.8,False
1.0,0.314317,0.0085,149.8,False
1.0,0.314119,0.0085,149.7,False
1.0,0.311678,0.0085,149.6,True
1.0,0.310002,0.0084,149.5,True
1.0,0.310534,0.0084,149.5,True
1.0,0.309052,0.0084,149.4,True
1.0,0.308401,0.0084,149.3,True
1.0,0.308598,0.0084,149.3,True
1.0,0.308032,0.0084,149.2,True
1.0,0.309198,0.0084,149.1,True
1.0,0.310412,0.0084,149.0,True
1.0,0.31049,0.0084,149.0,True
1.0,0.311924,0.0085,148.9,True
1.0,0.310234,0.0084,148.8,True
1.0,0.309142,0.0084,148.8,True
1.0,0.308718,0.0084,148.7,True
1.0,0.307628,0.0084,148.7,True
1.0,0.306057,0.0083,148.6,True
1.0,0.307998,0.0084,148.5,True
1.0,0.308356,0.0084,148.4,True
1.0,0.30933,0.0084,148.4,True
1.0,0.311029,0.0085,148.3,True
1.0,0.313532,0.0085,148.2,True
1.0,0.314645,0.0086,148.1,True
1.0,0.316048,0.0086,148.1,True
1.0,0.316479,0.0086,148.0,True
1.0,0.318756,0.0087,147.9,True
1.0,0.319238,0.0087,147.9,True
1.0,0.319472,0.0087,147.8,True
1.0,0.316999,0.0086,147.7,True
1.0,0.315049,0.0086,147.7,True
1.0,0.313393,0.0085,147.6,True
0.8,0.267412,0.0091,147.6,True
0.8,0.270387,0.0092,147.5,True
0.8,0.27411,0.0093,147.4,True
0.8,0.274476,0.0093,147.3,True
0.8,0.273477,0.0093,147.3,True
0.8,0.272468,0.0093,147.3,True
0.8,0.272647,0.0093,147.2,True
0.8,0.273046,0.0093,147.1,True
0.8,0.27104,0.0092,147.1,True
0.8,0.270988,0.0092,147.0,True
0.8,0.270983,0.0092,147.0,True
0.8,0.270456,0.0092,147.0,True
0.8,0.272433,0.0093,146.9,True
0.8,0.273923,0.0093,146.9,True
0.8,0.273393,0.0093,146.8,True
0.8,0.274633,0.0093,146.8,True
0.8,0.275252,0.0094,146.7,True
0.8,0.276253,0.0094,146.7,True
0.8,0.275483,0.0094,146.7,True
0.8,0.274498,0.0093,146.7,True
0.8,0.271922,0.0092,146.6,True
0.8,0.272431,0.0093,146.6,True
0.8,0.271601,0.0092,146.5,True
0.8,0.274172,0.0093,146.5,True
0.8,0.275536,0.0094,146.5,True
0.8,0.276034,0.0094,146.5,True
0.8,0.276343,0.0094,146.5,True
0.8,0.275842,0.0094,146.5,True
0.8,0.274243,0.0093,146.5,True
0.8,0.273212,0.0093,146.5,True
0.6,0.225659,0.0102,146.5,True
0.6,0.22362,0.0101,146.4,True
0.6,0.223707,0.0101,146.4,True
0.6,0.226088,0.0102,146.4,True
0.6,0.227106,0.0103,146.4,True
0.6,0.227056,0.0103,146.4,True
0.6,0.229345,0.0104,146.4,True
0.6,0.22715,0.0103,146.4,True
0.6,0.228766,0.0104,146.4,True
0.6,0.227828,0.0103,146.4,True
0.6,0.224727,0.0102,146.4,True
0.6,0.22701,0.0103,146.4,True
0.6,0.227019,0.0103,146.4,True
0.6,0.22547,0.0102,146.4,True
0.6,0.222939,0.0101,146.4,True
0.6,0.221601,0.01,146.5,True
0.6,0.22084,0.01,146.5,True
0.6,0.220123,0.01,146.5,True
0.6,0.222865,0.0101,146.5,True
0.6,0.22314,0.0101,146.5,True
0.6,0.223403,0.0101,146.6,True
0.6,0.223935,0.0101,146.6,True
0.6,0.223337,0.0101,146.6,True
0.6,0.22243,0.0101,146.6,True
0.6,0.222247,0.0101,146.6,True
0.6,0.220075,0.01,146.7,True
0.6,0.221359,0.01,146.7,True
0.6,0.220664,0.01,146.7,True
0.6,0.220803,0.01,146.8,True
0.6,0.220155,0.01,146.8,True
