T_soll [degC],T_ist_avg [degC],T_ist_std [degC],I [A],U_avg [mV],U_std [mV]
200.0,194.406667,0.572674,1.0,0.324644,0.010754
200.0,193.066667,0.207096,0.8,0.276979,0.004482
200.0,193.676667,0.517483,0.6,0.232048,0.004062
