Angeleger Strom I,Gemessende Spannung U [mV],spezifischer Wiederstand rho,Gemessende Temperatur [degC],Messdaten
1.0,0.497448,0.0135,235.4,False
1.0,0.496978,0.0135,235.5,False
1.0,0.498122,0.0135,235.7,False
1.0,0.497063,0.0135,235.8,False
1.0,0.496812,0.0135,235.9,False
1.0,0.496808,0.0135,236.0,False
1.0,0.499214,0.0136,236.1,False
1.0,0.49968,0.0136,236.2,False
1.0,0.497623,0.0135,236.4,False
1.0,0.500554,0.0136,236.5,False
1.0,0.497363,0.0135,236.5,False
1.0,0.494771,0.0135,236.6,False
1.0,0.495579,0.0135,236.7,False
1.0,0.496182,0.0135,236.8,False
1.0,0.500616,0.0136,236.9,True
1.0,0.501315,0.0136,237.0,True
1.0,0.500484,0.0136,237.1,True
1.0,0.501204,0.0136,237.2,True
1.0,0.498201,0.0135,237.2,True
1.0,0.497712,0.0135,237.3,True
1.0,0.496195,0.0135,237.3,True
1.0,0.494792,0.0135,237.4,True
1.0,0.496365,0.0135,237.4,True
1.0,0.498364,0.0136,237.5,True
1.0,0.499405,0.0136,237.5,True
1.0,0.500869,0.0136,237.6,True
1.0,0.50331,0.0137,237.6,True
1.0,0.506685,0.0138,237.6,True
1.0,0.504055,0.0137,237.6,True
1.0,0.505217,0.0137,237.7,True
1.0,0.50938,0.0139,237.7,True
1.0,0.511661,0.0139,237.7,True
1.0,0.516897,0.0141,237.7,True
1.0,0.521075,0.0142,237.7,True
1.0,0.524693,0.0143,237.7,True
1.0,0.526703,0.0143,237.7,True
1.0,0.530277,0.0144,237.7,True
1.0,0.523605,0.0142,237.7,True
1.0,0.517789,0.0141,237.7,True
1.0,0.515397,0.014,237.7,True
1.0,0.5148,0.014,237.6,True
1.0,0.512751,0.0139,237.6,True
1.0,0.510823,0.0139,237.6,True
1.0,0.511219,0.0139,237.6,True
0.8,0.435859,0.0148,237.6,True
0.8,0.431721,0.0147,237.5,True
0.8,0.430322,0.0146,237.5,True
0.8,0.426916,0.0145,237.4,True
0.8,0.427885,0.0145,237.4,True
0.8,0.427271,0.0145,237.3,True
0.8,0.425416,0.0145,237.3,True
0.8,0.426074,0.0145,237.2,True
0.8,0.425547,0.0145,237.1,True
0.8,0.426773,0.0145,237.1,True
0.8,0.427866,0.0145,237.0,True
0.8,0.425849,0.0145,237.0,True
0.8,0.42698,0.0145,236.9,True
0.8,0.430717,0.0146,236.9,True
0.8,0.429986,0.0146,236.8,True
0.8,0.430342,0.0146,236.7,True
0.8,0.428175,0.0146,236.7,True
0.8,0.424424,0.0144,236.6,True
0.8,0.422594,0.0144,236.5,True
0.8,0.420044,0.0143,236.4,True
0.8,0.419875,0.0143,236.4,True
0.8,0.417032,0.0142,236.3,True
0.8,0.417609,0.0142,236.2,True
0.8,0.415693,0.0141,236.2,True
0.8,0.415826,0.0141,236.1,True
0.8,0.414038,0.0141,236.0,True
0.8,0.417765,0.0142,235.9,True
0.8,0.421659,0.0143,235.9,True
0.8,0.422897,0.0144,235.9,True
0.8,0.422551,0.0144,235.8,True
0.6,0.36733,0.0166,235.7,True
0.6,0.348881,0.0158,235.7,True
0.6,0.368939,0.0167,235.6,True
0.6,0.355523,0.0161,235.6,True
0.6,0.353365,0.016,235.5,True
0.6,0.351507,0.0159,235.5,True
0.6,0.34859,0.0158,235.4,True
0.6,0.349282,0.0158,235.4,True
0.6,0.363674,0.0165,235.3,True
0.6,0.351841,0.0159,235.3,True
0.6,0.355235,0.0161,235.3,True
0.6,0.351382,0.0159,235.3,True
0.6,0.352226,0.016,235.2,True
0.6,0.344644,0.0156,235.2,True
0.6,0.344547,0.0156,235.2,True
0.6,0.344608,0.0156,235.2,True
0.6,0.34382,0.0156,235.1,True
0.6,0.34046,0.0154,235.1,True
0.6,0.339755,0.0154,235.1,True
0.6,0.339999,0.0154,235.0,True
0.6,0.339784,0.0154,235.0,True
0.6,0.337849,0.0153,235.0,True
0.6,0.338733,0.0154,235.0,True
0.6,0.33834,0.0153,235.0,True
0.6,0.340245,0.0154,235.0,True
0.6,0.340025,0.0154,235.0,True
0.6,0.339992,0.0154,235.0,True
0.6,0.338919,0.0154,235.0,True
0.6,0.337529,0.0153,235.0,True
0.6,0.337747,0.0153,235.0,True
