Angeleger Strom I,Gemessende Spannung U [mV],spezifischer Wiederstand rho,Gemessende Temperatur [degC],Messdaten
1.0,0.32115,0.0087,241.7,False
1.0,0.318691,0.0087,241.8,False
1.0,0.317026,0.0086,241.8,False
1.0,0.315279,0.0086,241.9,False
1.0,0.314243,0.0085,242.0,False
1.0,0.31398,0.0085,242.0,False
1.0,0.313478,0.0085,242.1,False
1.0,0.313714,0.0085,242.2,False
1.0,0.313498,0.0085,242.3,False
1.0,0.315712,0.0086,242.3,False
1.0,0.316991,0.0086,242.3,False
1.0,0.31694,0.0086,242.4,False
1.0,0.316284,0.0086,242.5,False
1.0,0.316583,0.0086,242.5,False
1.0,0.316371,0.0086,242.6,True
1.0,0.318949,0.0087,242.7,True
1.0,0.318491,0.0087,242.7,True
1.0,0.317781,0.0086,242.8,True
1.0,0.320626,0.0087,242.8,True
1.0,0.319947,0.0087,242.9,True
1.0,0.317674,0.0086,242.9,True
1.0,0.319,0.0087,243.0,True
1.0,0.320756,0.0087,243.0,True
1.0,0.319612,0.0087,243.0,True
1.0,0.322939,0.0088,243.1,True
1.0,0.324118,0.0088,243.1,True
1.0,0.325875,0.0089,243.1,True
1.0,0.326145,0.0089,243.1,True
1.0,0.327022,0.0089,243.1,True
1.0,0.326188,0.0089,243.2,True
1.0,0.326647,0.0089,243.2,True
1.0,0.328262,0.0089,243.2,True
1.0,0.32887,0.0089,243.2,True
1.0,0.326789,0.0089,243.2,True
1.0,0.326318,0.0089,243.3,True
1.0,0.323161,0.0088,243.3,True
1.0,0.326674,0.0089,243.3,True
1.0,0.327745,0.0089,243.3,True
1.0,0.327315,0.0089,243.3,True
1.0,0.325686,0.0089,243.3,True
1.0,0.323648,0.0088,243.3,True
1.0,0.320543,0.0087,243.2,True
1.0,0.315421,0.0086,243.2,True
1.0,0.313184,0.0085,243.2,True
0.8,0.269431,0.0092,243.2,True
0.8,0.27103,0.0092,243.1,True
0.8,0.27145,0.0092,243.1,True
0.8,0.270852,0.0092,243.0,True
0.8,0.269392,0.0092,243.0,True
0.8,0.268127,0.0091,242.9,True
0.8,0.267319,0.0091,242.8,True
0.8,0.268842,0.0091,242.8,True
0.8,0.269093,0.0091,242.7,True
0.8,0.270588,0.0092,242.6,True
0.8,0.269394,0.0092,242.5,True
0.8,0.270141,0.0092,242.5,True
0.8,0.271469,0.0092,242.4,True
0.8,0.271351,0.0092,242.4,True
0.8,0.27357,0.0093,242.3,True
0.8,0.276324,0.0094,242.2,True
0.8,0.277921,0.0094,242.1,True
0.8,0.279604,0.0095,242.1,True
0.8,0.281388,0.0096,242.0,True
0.8,0.281744,0.0096,241.9,True
0.8,0.284181,0.0097,241.8,True
0.8,0.283922,0.0097,241.7,True
0.8,0.281681,0.0096,241.6,True
0.8,0.285337,0.0097,241.5,True
0.8,0.285455,0.0097,241.4,True
0.8,0.286248,0.0097,241.3,True
0.8,0.283332,0.0096,241.2,True
0.8,0.280887,0.0095,241.1,True
0.8,0.27889,0.0095,241.0,True
0.8,0.279934,0.0095,240.9,True
0.6,0.238763,0.0108,240.9,True
0.6,0.237586,0.0108,240.8,True
0.6,0.238216,0.0108,240.7,True
0.6,0.237365,0.0108,240.6,True
0.6,0.2368,0.0107,240.5,True
0.6,0.237964,0.0108,240.4,True
0.6,0.240749,0.0109,240.3,True
0.6,0.241954,0.011,240.2,True
0.6,0.241303,0.0109,240.1,True
0.6,0.241143,0.0109,240.0,True
0.6,0.242555,0.011,239.9,True
0.6,0.243516,0.011,239.8,True
0.6,0.24134,0.0109,239.8,True
0.6,0.240779,0.0109,239.7,True
0.6,0.239803,0.0109,239.6,True
0.6,0.237785,0.0108,239.5,True
0.6,0.239501,0.0109,239.4,True
0.6,0.240452,0.0109,239.3,True
0.6,0.242185,0.011,239.3,True
0.6,0.243421,0.011,239.2,True
0.6,0.244737,0.0111,239.1,True
0.6,0.244243,0.0111,239.1,True
0.6,0.243521,0.011,239.0,True
0.6,0.242409,0.011,239.0,True
0.6,0.24278,0.011,238.9,True
0.6,0.245015,0.0111,238.9,True
0.6,0.249259,0.0113,238.9,True
0.6,0.249774,0.0113,238.8,True
0.6,0.251091,0.0114,238.8,True
0.6,0.259667,0.0118,238.8,True
