Angeleger Strom I,Gemessende Spannung U [mV],spezifischer Wiederstand rho,Gemessende Temperatur [degC],Messdaten
1.0,0.313562,0.0085,243.6,False
1.0,0.313191,0.0085,243.7,False
1.0,0.310196,0.0084,243.8,False
1.0,0.310191,0.0084,243.9,False
1.0,0.309294,0.0084,244.0,False
1.0,0.30743,0.0084,244.0,False
1.0,0.305932,0.0083,244.1,False
1.0,0.304894,0.0083,244.2,False
1.0,0.303367,0.0082,244.2,False
1.0,0.301148,0.0082,244.3,False
1.0,0.299819,0.0082,244.3,False
1.0,0.300123,0.0082,244.4,False
1.0,0.298557,0.0081,244.4,False
1.0,0.297008,0.0081,244.5,False
1.0,0.294826,0.008,244.5,True
1.0,0.297016,0.0081,244.5,True
1.0,0.296362,0.0081,244.6,True
1.0,0.295888,0.008,244.6,True
1.0,0.297319,0.0081,244.6,True
1.0,0.296009,0.008,244.7,True
1.0,0.295216,0.008,244.7,True
1.0,0.293768,0.008,244.7,True
1.0,0.292871,0.008,244.7,True
1.0,0.292005,0.0079,244.7,True
1.0,0.291632,0.0079,244.7,True
1.0,0.291074,0.0079,244.7,True
1.0,0.289463,0.0079,244.8,True
1.0,0.289037,0.0079,244.7,True
1.0,0.288694,0.0079,244.7,True
1.0,0.287576,0.0078,244.7,True
1.0,0.288484,0.0078,244.7,True
1.0,0.289119,0.0079,244.6,True
1.0,0.287961,0.0078,244.6,True
1.0,0.287396,0.0078,244.6,True
1.0,0.288776,0.0079,244.5,True
1.0,0.289843,0.0079,244.5,True
1.0,0.292111,0.0079,244.4,True
1.0,0.293098,0.008,244.4,True
1.0,0.293188,0.008,244.3,True
1.0,0.2932,0.008,244.2,True
1.0,0.29133,0.0079,244.2,True
1.0,0.289909,0.0079,244.1,True
1.0,0.289497,0.0079,244.0,True
1.0,0.28991,0.0079,244.0,True
0.8,0.246537,0.0084,243.9,True
0.8,0.247444,0.0084,243.8,True
0.8,0.24717,0.0084,243.7,True
0.8,0.246244,0.0084,243.6,True
0.8,0.246325,0.0084,243.6,True
0.8,0.243967,0.0083,243.5,True
0.8,0.245576,0.0083,243.5,True
0.8,0.244729,0.0083,243.3,True
0.8,0.247069,0.0084,243.3,True
0.8,0.246561,0.0084,243.2,True
0.8,0.245915,0.0084,243.2,True
0.8,0.246903,0.0084,243.1,True
0.8,0.247486,0.0084,243.0,True
0.8,0.247336,0.0084,242.9,True
0.8,0.249193,0.0085,242.8,True
0.8,0.249521,0.0085,242.7,True
0.8,0.248748,0.0085,242.6,True
0.8,0.248026,0.0084,242.6,True
0.8,0.248789,0.0085,242.5,True
0.8,0.2494,0.0085,242.4,True
0.8,0.248315,0.0084,242.3,True
0.8,0.247038,0.0084,242.2,True
0.8,0.245268,0.0083,242.1,True
0.8,0.246505,0.0084,242.1,True
0.8,0.247253,0.0084,241.9,True
0.8,0.245395,0.0083,241.9,True
0.8,0.244844,0.0083,241.8,True
0.8,0.244745,0.0083,241.7,True
0.8,0.246011,0.0084,241.7,True
0.8,0.247341,0.0084,241.6,True
0.6,0.204009,0.0092,241.5,True
0.6,0.204814,0.0093,241.5,True
0.6,0.207541,0.0094,241.4,True
0.6,0.207536,0.0094,241.4,True
0.6,0.206207,0.0093,241.3,True
0.6,0.206605,0.0094,241.2,True
0.6,0.207418,0.0094,241.2,True
0.6,0.207337,0.0094,241.2,True
0.6,0.207597,0.0094,241.1,True
0.6,0.209607,0.0095,241.1,True
0.6,0.210747,0.0096,241.0,True
0.6,0.211534,0.0096,241.0,True
0.6,0.212327,0.0096,240.9,True
0.6,0.215302,0.0098,240.9,True
0.6,0.215157,0.0098,240.8,True
0.6,0.216415,0.0098,240.8,True
0.6,0.217938,0.0099,240.8,True
0.6,0.21929,0.0099,240.8,True
0.6,0.219463,0.0099,240.7,True
0.6,0.221594,0.01,240.7,True
0.6,0.222526,0.0101,240.7,True
0.6,0.223651,0.0101,240.7,True
0.6,0.22574,0.0102,240.7,True
0.6,0.224676,0.0102,240.7,True
0.6,0.2256,0.0102,240.7,True
0.6,0.226375,0.0103,240.7,True
0.6,0.226822,0.0103,240.7,True
0.6,0.228358,0.0103,240.7,True
0.6,0.229075,0.0104,240.7,True
0.6,0.229936,0.0104,240.7,True
