Angeleger Strom I,Gemessende Spannung U [mV],spezifischer Wiederstand rho,Gemessende Temperatur [degC],Messdaten
1.0,0.510895,0.0139,193.2,False
1.0,0.505897,0.0138,193.2,False
1.0,0.500031,0.0136,193.2,False
1.0,0.497532,0.0135,193.2,False
1.0,0.499417,0.0136,193.2,False
1.0,0.497933,0.0135,193.2,False
1.0,0.497254,0.0135,193.2,False
1.0,0.494099,0.0134,193.1,False
1.0,0.492637,0.0134,193.1,False
1.0,0.488224,0.0133,193.1,False
1.0,0.485779,0.0132,193.1,False
1.0,0.479945,0.0131,193.1,False
1.0,0.477046,0.013,193.1,False
1.0,0.478897,0.013,193.1,False
1.0,0.478377,0.013,193.2,True
1.0,0.478576,0.013,193.2,True
1.0,0.4745,0.0129,193.2,True
1.0,0.471765,0.0128,193.3,True
1.0,0.473383,0.0129,193.3,True
1.0,0.474301,0.0129,193.3,True
1.0,0.475402,0.0129,193.4,True
1.0,0.477972,0.013,193.4,True
1.0,0.478566,0.013,193.5,True
1.0,0.479988,0.0131,193.6,True
1.0,0.485171,0.0132,193.6,True
1.0,0.485708,0.0132,193.7,True
1.0,0.484676,0.0132,193.7,True
1.0,0.482359,0.0131,193.8,True
1.0,0.483604,0.0132,193.9,True
1.0,0.485751,0.0132,194.0,True
1.0,0.479916,0.013,194.0,True
1.0,0.478208,0.013,194.1,True
1.0,0.477122,0.013,194.2,True
1.0,0.475784,0.0129,194.3,True
1.0,0.478017,0.013,194.4,True
1.0,0.475294,0.0129,194.5,True
1.0,0.476135,0.0129,194.6,True
1.0,0.475694,0.0129,194.7,True
1.0,0.47721,0.013,194.8,True
1.0,0.475124,0.0129,194.9,True
1.0,0.475785,0.0129,194.9,True
1.0,0.477851,0.013,195.0,True
1.0,0.478174,0.013,195.1,True
1.0,0.475846,0.0129,195.2,True
0.8,0.404971,0.0138,195.3,True
0.8,0.405274,0.0138,195.4,True
0.8,0.407937,0.0139,195.4,True
0.8,0.407917,0.0139,195.5,True
0.8,0.41137,0.014,195.6,True
0.8,0.412333,0.014,195.7,True
0.8,0.414327,0.0141,195.8,True
0.8,0.416268,0.0141,195.8,True
0.8,0.412736,0.014,195.9,True
0.8,0.414722,0.0141,195.9,True
0.8,0.414663,0.0141,196.0,True
0.8,0.41432,0.0141,196.1,True
0.8,0.412726,0.014,196.1,True
0.8,0.410126,0.0139,196.2,True
0.8,0.410069,0.0139,196.3,True
0.8,0.409873,0.0139,196.4,True
0.8,0.409007,0.0139,196.4,True
0.8,0.41284,0.014,196.4,True
0.8,0.41279,0.014,196.5,True
0.8,0.413713,0.0141,196.5,True
0.8,0.414155,0.0141,196.5,True
0.8,0.413641,0.0141,196.6,True
0.8,0.41648,0.0142,196.6,True
0.8,0.415167,0.0141,196.6,True
0.8,0.416578,0.0142,196.6,True
0.8,0.418911,0.0142,196.7,True
0.8,0.423016,0.0144,196.7,True
0.8,0.427658,0.0145,196.7,True
0.8,0.426742,0.0145,196.7,True
0.8,0.423238,0.0144,196.7,True
0.6,0.349629,0.0158,196.7,True
0.6,0.347845,0.0158,196.7,True
0.6,0.349737,0.0159,196.7,True
0.6,0.349113,0.0158,196.7,True
0.6,0.347415,0.0157,196.7,True
0.6,0.346145,0.0157,196.7,True
0.6,0.34459,0.0156,196.7,True
0.6,0.345335,0.0157,196.7,True
0.6,0.34449,0.0156,196.6,True
0.6,0.342289,0.0155,196.6,True
0.6,0.340217,0.0154,196.6,True
0.6,0.338533,0.0153,196.6,True
0.6,0.33786,0.0153,196.5,True
0.6,0.336069,0.0152,196.5,True
0.6,0.33784,0.0153,196.5,True
0.6,0.340422,0.0154,196.4,True
0.6,0.338949,0.0154,196.4,True
0.6,0.340854,0.0154,196.3,True
0.6,0.348111,0.0158,196.3,True
0.6,0.34782,0.0158,196.2,True
0.6,0.344977,0.0156,196.2,True
0.6,0.348031,0.0158,196.1,True
0.6,0.346253,0.0157,196.0,True
0.6,0.346038,0.0157,196.0,True
0.6,0.337407,0.0153,195.9,True
0.6,0.343459,0.0156,195.9,True
0.6,0.341648,0.0155,195.8,True
0.6,0.33969,0.0154,195.7,True
0.6,0.342009,0.0155,195.6,True
0.6,0.34075,0.0154,195.6,True
